battery_id,cycle_index,global_cycle_index,ambient_temperature,capacity_ah,soh_percent,duration_s,voltage_start,voltage_end,voltage_mean,voltage_std,voltage_min,voltage_max,current_mean,current_abs_mean,current_std,temp_start,temp_end,temp_mean,temp_max,temp_min,temp_rise,temp_range,voltage_slope,charge_ah_integral,energy_wh,avg_power_w,time_to_4p1v_s,time_to_4p0v_s,time_to_3p9v_s,time_to_3p8v_s,time_to_3p7v_s,time_to_3p6v_s,time_to_3p5v_s,voltage_at_25pct_time,temp_at_25pct_time,voltage_at_50pct_time,temp_at_50pct_time,voltage_at_75pct_time,temp_at_75pct_time,early_voltage_mean,early_temp_mean,early_voltage_slope
B0005,10,21,24.0,1.8246195526864504,91.23097763432251,3530.25,4.188916055911241,3.2662755750614747,3.549292319740949,0.2430973444996006,2.4724483018527317,4.188916055911241,-1.863380178294828,1.863423718930417,0.5267409991401001,24.43671599422777,35.32247968803144,32.15709350345252,38.54143406601644,24.43128509546442,10.885763693803671,14.110148970552022,-0.00026135273163367076,1.8302456206859818,6.5224730397045345,6.651342806582062,24.949413800878823,34.336071299568715,158.36313513730713,468.7806549096214,881.0694713251422,1398.0531347583938,2141.3859886162463,3.6996896303798974,30.026953707468238,3.543287369979595,32.39037064700795,3.4410866661719766,34.881035180899445,3.8280355491244995,27.72746417176264,-0.0005579758257833619
B0005,11,24,24.0,1.8142019357673917,90.71009678836958,3491.016,4.189876247266316,3.296199859463087,3.559759220648976,0.22886185175957943,2.64956413267546,4.189876247266316,-1.872968810287894,1.8730031464912946,0.5116979707844124,24.7443285138996,35.59296016104038,32.36407129853099,38.52197451768004,24.74037188089418,10.848631647140781,13.781602636785863,-0.00025599320879744715,1.8198463697258194,6.497483643883568,6.700324810307614,25.218666339697208,34.681438059800726,165.09815678284085,479.2152762598756,889.9564006838187,1405.8729610796627,2148.324804458437,3.7040256719409443,30.28146468474429,3.5469522329659418,32.618271658284094,3.446184148272615,35.04150438690214,3.8332516224513973,27.974609552297665,-0.0005639110526537873
B0005,12,26,24.0,1.8137521577549054,90.68760788774527,3470.281,4.189286794768804,3.2717574155336004,3.558081969139198,0.23460775776275253,2.5724981777366227,4.189286794768804,-1.8826095043160833,1.8826602424674959,0.4942824152307196,24.736639099532358,35.96127245490519,32.3181954403762,38.582485834057856,24.733107699311514,11.224633355372834,13.849378134746342,-0.0002643962777755471,1.8193431380498903,6.491853045269893,6.734518317960884,25.11832253204266,34.579232395462874,164.58480265062,478.43746067837054,887.7783743795341,1401.8820009964898,2142.829235926922,3.7043800967495764,30.222795421460933,3.5478473866215023,32.540003320867875,3.4477092039494663,34.953650247555785,3.832993342520339,27.950514116130012,-0.000563807034921173
B0005,13,28,24.0,1.8134404914735822,90.67202457367911,3470.0,4.188837765892728,3.2648550840850254,3.555692244172496,0.237911318298918,2.5249886697730286,4.188837765892728,-1.882536787636365,1.8825977111170087,0.49428703573729343,24.44798340505406,35.86960969538033,32.15709029211502,38.520294134873915,24.44798340505406,11.421626290326273,14.072310729819854,-0.0002662774299157645,1.8190526034992685,6.487114428498572,6.730147533889008,24.990019896710237,34.41109047677442,161.45282447567558,473.71043476451683,882.7520436801822,1394.68108701804,2134.0207776366033,3.703299523673424,30.022977970509803,3.5466155159804673,32.39116830459719,3.446644684166931,34.83297810934845,3.8318745763746733,27.717108712701002,-0.0005649623208302564
B0005,14,30,24.0,1.8025980036306504,90.12990018153252,3450.297,4.189110301768517,3.309111201518355,3.562746818017503,0.22392608690207388,2.694621861688723,4.189110301768517,-1.8817935155260215,1.8818235264274379,0.49541451927035984,24.47211924021532,35.53204380823203,32.04407000314609,38.21358592965045,24.463097121123557,11.059924568016712,13.750488808526892,-0.0002550502464715826,1.8082051440976814,6.456673528229404,6.736818512037037,25.03990936824484,34.4965331435957,162.47298766960643,474.5656000558009,881.1880626122794,1392.076586394428,2128.3835488585464,3.7041716153112527,29.950550912166708,3.5473964926450683,32.278814217587325,3.4477250028012123,34.68881754536283,3.8320106668084493,27.695609627827036,-0.0005653591675521723
B0005,15,32,24.0,1.80210690024615,90.10534501230751,3429.407,4.18921207304098,3.2881490528689254,3.5614521756489204,0.22796979172772144,2.64010141737067,4.18921207304098,-1.8921861285036712,1.892259778387913,0.4770160473926998,24.325417128823222,35.810312891427124,31.931593674911532,38.1983618706913,24.32051139249706,11.484895762603902,13.87785047819424,-0.00026274601415698234,1.8077136446767843,6.451147555097534,6.772054526730458,25.184239793682053,34.623100500942485,161.73702745566126,472.82811715635364,877.9514794601943,1385.2670469635646,2118.7108451094605,3.7044846727325558,29.82883307436091,3.5480470129112556,32.15371791384279,3.4483343625779295,34.55377030480946,3.831369032524609,27.57235591563263,-0.0005661256849710149
B0005,16,34,24.0,1.802579500826209,90.12897504131045,3409.484,4.188899969428112,3.260754100903525,3.5603420474985823,0.23297600498562532,2.5739035098380962,4.188899969428112,-1.9027629207037406,1.9027782137498737,0.4571130109358775,24.3625933569109,36.242477152162465,31.941655359029298,38.31926916027133,24.357321702352365,11.879883795251565,13.961947457918967,-0.0002722247321074354,1.8082219386934335,6.449580251029462,6.809971509972202,25.068899595767196,34.51865064713643,161.84368327348693,473.2081144147191,876.9232660218635,1384.0652123195757,2113.3120302639795,3.70541117974955,29.83426900312359,3.548950173307078,32.14371838806104,3.4497773457131586,34.538551902027436,3.8340744106128053,27.54250062655078,-0.0005736108697147609
B0005,17,36,24.0,1.8030683142834096,90.15341571417048,3390.422,4.188779799856791,3.2294668217844102,3.5591189041401865,0.23873643876806222,2.4942396831720126,4.188779799856791,-1.9133470605822436,1.9133470605822436,0.4358942318853322,24.382419922756025,36.702217251200324,31.965008645476725,38.4787542519308,24.382419922756025,12.319797328444299,14.096334329174777,-0.0002829479569423454,1.808641165126713,6.4472058652048485,6.845738116003688,25.072075839621228,34.50270996971264,161.4876881466809,472.45165405437024,876.0555371844788,1380.3173539162385,2108.649430813768,3.706112917870248,29.84842709194709,3.549782755257758,32.16700265470183,3.45111313648468,34.53063045303954,3.8339066993419335,27.569900657767793,-0.0005735602439818001
B0005,18,38,24.0,1.8027776247196041,90.13888123598021,3390.281,4.189272591516219,3.224378894859077,3.557886771846508,0.24145031412156678,2.4556793246645583,4.189272591516219,-1.9131602105481538,1.9132081421080984,0.43619046586394566,24.361449262276754,36.77890978053394,31.966241678512723,38.54659017774874,24.355030419469987,12.417460518257183,14.191559758278753,-0.0002846058178236973,1.8083830170483512,6.444197257048334,6.842828109343739,25.077857463463594,34.51760311203961,161.88255970594813,472.02484871857826,873.8745099981692,1377.6554213203306,2104.379719223477,3.7059052928122074,29.83519986702431,3.549402869866436,32.17161489844237,3.4503603055130023,34.54324770209012,3.8339536562365613,27.55329634823236,-0.0005747468148763705
B0005,19,41,24.0,1.8470259949329193,92.35129974664596,3591.734,4.187614060563439,3.2587403321633976,3.5520375235511907,0.23416563071224794,2.632142800798914,4.187614060563439,-1.8553455745575975,1.8554552597994574,0.5400579358950733,24.558714742953534,34.93481911198889,32.37143341978575,38.44749852224995,24.549424447285215,10.376104369035353,13.898074074964736,-0.0002586142872495683,1.8526809517157847,6.611240878678175,6.626455957830238,24.906839649380863,34.33831780648049,159.4084262532052,475.45549677349715,893.3846468109117,1416.3556899157916,2180.402173849924,3.6989839181585777,30.299102747070464,3.5423207303420585,32.69992381718441,3.4432395307367445,35.13527752499,3.8268611949566456,27.99033026113487,-0.0005463510573346408
B0005,20,45,24.0,1.847417311283644,92.3708655641822,3552.297,4.1876287811083985,3.2180462147957645,3.5525668436897124,0.2441722414090925,2.5027764692056795,4.1876287811083985,-1.8746995273150975,1.8747434663359825,0.5078881766945342,24.92210633449132,36.06881902912957,32.70024990461686,38.992275791716615,24.917503693363493,11.14671269463825,14.074772098353122,-0.0002729452425606964,1.853025370356926,6.611161010084513,6.6999408090889485,25.049531305484813,34.57881844371532,166.5077397777118,487.3911372303649,903.9746741702456,1426.0082294133747,2194.584619679785,3.703445474921534,30.570656983437733,3.546505244882271,32.94256456382149,3.4486950906520586,35.436804139685044,3.8321857733123315,28.273271068874795,-0.000550681868562944
B0005,21,49,24.0,1.8361774213478947,91.80887106739473,3531.578,4.187447226312926,3.2573096268397737,3.556794038327039,0.23311973567394634,2.617507742871704,4.187447226312926,-1.873827212788385,1.8738792670691689,0.5090210348494151,24.56596639952811,35.57131957324699,32.32266411829938,38.51424197364312,24.56596639952811,11.005353173718877,13.948275574115005,-0.00026337733428885123,1.8418324666438906,6.574821168404174,6.702204002362407,25.00236441596045,34.47185676574556,163.7068229627573,480.7034045687435,895.2194144814373,1413.4629170070589,2177.4798591509675,3.7025511039776675,30.204779155426888,3.5460079546443466,32.5730550404942,3.4485715875699507,35.04314979958753,3.8306094957912533,27.925411039348333,-0.0005526043031620956
B0005,22,53,24.0,1.8257807475776242,91.2890373788812,3492.907,4.187344026387161,3.2802567474945943,3.5614100044534203,0.22484633144049296,2.694074478000972,4.187344026387161,-1.883193546754683,1.883276367037806,0.49304941109665107,24.21658146702539,35.495530791461825,31.98795810666763,38.165816144899125,24.21658146702539,11.278949324436436,13.949234677873736,-0.00025969408257722494,1.831469528491523,6.539641286548478,6.740147570941488,24.94609398572412,34.39721728667803,160.05979620678704,474.6136084509388,885.6070997671336,1402.4609651711528,2160.3246069479137,3.7026448714734697,29.871984426613707,3.546805048354317,32.24290080816269,3.4499894597750282,34.695515427988155,3.831654216165815,27.557540136064066,-0.0005616708233107362
B0005,23,57,24.0,1.8251136435078368,91.25568217539184,3511.594,4.187438187636325,3.2797654511586916,3.5566107947817986,0.23067449635182954,2.6237674644021887,4.187438187636325,-1.873239184822504,1.8733320556361162,0.51045002675325,24.054990657817566,35.20943493671208,31.894456524691385,38.16526203587147,24.054990657817566,11.154444278894513,14.110271378053906,-0.0002584788379515496,1.8307608540862945,6.532620983797102,6.6970827327047395,24.85403648687246,34.26372314507424,158.49048674192045,472.49266551609134,881.882384779995,1394.9604525309978,2149.184532004168,3.700889055096259,29.74078212025065,3.5444335890541203,32.152583240422004,3.4465923674260277,34.65347649706227,3.8283525548374464,27.46019907707669,-0.0005557981843855124
B0005,24,61,24.0,1.8255815042203762,91.2790752110188,3431.9370000000054,4.18774138117799,3.2050689156049863,3.5586742170266272,0.23845858592777874,2.5010798299873738,4.18774138117799,-1.9139593751505897,1.9139789784762269,0.4336815885962881,24.028778234327,36.50765859144094,31.78039681801023,38.27549578575718,24.024851602995685,12.478880357113944,14.250644182761494,-0.00028633173207229695,1.8311718976915745,6.527920631813516,6.847594893067274,25.002133027437196,34.439455271696005,159.3415371273568,472.7043945728858,878.9956144613095,1390.8055645097375,2141.879507421937,3.7047368790694253,29.6531852078855,3.549241601659719,32.0009147182277,3.4534419345971026,34.39348403967127,3.8309780054217484,27.376270938912068,-0.000563836690273539
B0005,25,65,24.0,1.8140311275083907,90.70155637541953,3431.125,4.188261122540052,3.276866922356563,3.564103182686905,0.22371289710668404,2.6849988185249796,4.188261122540052,-1.9030532722310995,1.9031048926498,0.45609178373993275,23.93841461307264,35.875137593603206,31.688747146342205,37.982160799183106,23.93622764909489,11.936722980530565,14.045933150088217,-0.0002656254727482935,1.8196343413671214,6.495263190740645,6.8149506318383395,24.963704681115917,34.41246833726804,159.2877394659752,471.89656282315497,876.2787922046593,1385.14147584782,2134.373411298288,3.7041202048052515,29.574855683941806,3.5482088706454156,31.926465715494864,3.452379001523339,34.33441019728424,3.830993903353992,27.292321601485195,-0.0005657683174127037
B0005,26,69,24.0,1.8147691941158939,90.7384597057947,3412.406,4.187338767288234,3.2311300277309924,3.559588063594272,0.23399060506233524,2.547109116468133,4.187338767288234,-1.9134590742247914,1.913471143750189,0.434873129767018,23.811534187517502,36.32486455253682,31.596747992569153,38.11100191887773,23.811534187517502,12.513330365019321,14.299467731360231,-0.00028021540800163926,1.8204078847966052,6.489442748159886,6.846194120329056,24.85691330897081,34.25929133582011,155.87831242804938,467.7364064790003,869.2118988638509,1377.2657532167425,2119.314809374828,3.703494542548003,29.44260582933022,3.5480959648698502,31.819024195456972,3.452316760954279,34.224457659652565,3.8322440312685475,27.13683242267268,-0.0005739072865474312
B0005,27,73,24.0,1.813969388710352,90.69846943551761,3410.688,4.187560306288175,3.2220257725268313,3.556833231052199,0.23947202414141244,2.471314764334132,4.187560306288175,-1.913620909902553,1.913620909902553,0.43491395027052004,23.754765330883426,36.40687719604908,31.565586498787077,38.18831137948753,23.754765330883426,12.652111865165654,14.433546048604104,-0.0002830908408395442,1.819557980042869,6.482180288608384,6.841977055359559,24.809631068407274,34.21571118073946,155.46400428775817,466.32971649185123,865.2113663327297,1370.1415073035816,2110.669622157472,3.7029312282135067,29.39620945124091,3.5471106648810764,31.785513791176214,3.4510838531377557,34.20459532054019,3.8318291541126954,27.09065343906859,-0.0005750981505748354
B0005,28,77,24.0,1.802765665167823,90.13828325839116,3410.718,4.18805176248713,3.2900827937307877,3.5624410850948944,0.22469381728284948,2.6613903306108773,4.18805176248713,-1.9025819745719061,1.9026476995844432,0.45735642874148813,23.79768342466196,35.87417260042261,31.59124667045208,37.998541119085836,23.79410930748377,12.07648917576065,14.204431811602067,-0.00026327857323775884,1.8083586231260707,6.451556870936514,6.8095939726976695,24.92824908890054,34.31700816371468,157.02703362451655,467.3409490745603,863.9809328217024,1367.778800391516,2104.8747381401977,3.702630713168797,29.425597088668933,3.5468394014042928,31.82896123078504,3.450126163656261,34.26726050013871,3.832116541677415,27.130537847108158,-0.000575825745786747
B0005,29,81,24.0,1.804077040117352,90.2038520058676,3392.719,4.187667484260542,3.2511761852414898,3.5591407106855666,0.2337381121665522,2.541762355407921,4.187667484260542,-1.9130621638638965,1.9130823665540544,0.4362089113558066,23.801300986918452,36.40595071319766,31.603485399391182,38.194201649765226,23.801300986918452,12.60464972627921,14.392900662846774,-0.00027602972690018014,1.8096737051083276,6.449409259843297,6.843441303401747,24.933473510045467,34.30675261997114,156.03929712187582,466.48199780890286,861.4125666454737,1360.5137824268375,2096.3626018419986,3.703033757996938,29.422091208886243,3.5468933536959146,31.81624417621011,3.4506219262695397,34.25441780100512,3.8316725345557896,27.13770072880181,-0.0005758459627087937
B0005,30,85,24.0,1.8518025516704486,92.59012758352243,3470.672,4.2010701773378685,3.249283482317545,3.5573161327793144,0.2244802327371113,2.628919415830567,4.2010701773378685,-1.920618117118412,1.9206226860865134,0.4205282536761078,23.78129749955371,36.28230124882153,31.91556385491565,38.45796400011448,23.78129749955371,12.501003749267824,14.67666650056077,-0.0002742370051161053,1.8545398087791685,6.6214238417618985,6.868158624710959,14.717744726383827,24.73563040348132,170.10088469277028,499.59988019172044,892.6202576296575,1390.320305656549,2136.0730840631636,3.705391955859382,29.72115618370583,3.5458520470084522,31.98400365609581,3.4517320566781273,34.567501108928035,3.830752777907708,27.401764483361628,-0.0005735070383182279
B0005,31,89,24.0,1.8307038456739428,91.53519228369714,3414.109,4.1996223345495824,3.260087599199005,3.561870782772737,0.22326557144507364,2.6312552691827045,4.1996223345495824,-1.9298830859597569,1.9298947547733054,0.399294272689169,24.204043411413554,36.739819153653464,32.081128118597164,38.49126351534004,24.2036410699716,12.53577574223991,14.287622445368438,-0.0002751917807400342,1.833412741804115,6.550749752385637,6.907424194303197,14.723437497892695,26.17149075675525,177.4113276876153,502.3148125967188,891.0480926744547,1390.0044984008873,2139.897895139415,3.7084797429314795,29.948048899215348,3.549956697709493,32.15412866218208,3.4554792244380947,34.56145052538932,3.833399486556497,27.724497960974073,-0.0005755662329831588
B0005,32,93,24.0,1.8199041089501267,90.99520544750634,3395.219,4.199853323702163,3.281146601420838,3.5617586337260088,0.22104596048351946,2.654880745360911,4.199853323702163,-1.9293005284805407,1.929319271264108,0.4002852377219257,24.0063252333915,36.49603036085123,31.849792632896243,38.31473393357882,24.00078927251757,12.489705127459729,14.313944661061253,-0.0002705883544717807,1.822631621806981,6.510886361026922,6.90358733845944,14.781407542841492,25.932098401200175,174.66043821671713,496.5363918095993,879.8703446745427,1374.6196338001973,2115.4148596255714,3.7071600426131557,29.764296642682673,3.548844688245305,31.956910929094768,3.4537433969136457,34.370192428568984,3.8331558437975395,27.495951422814734,-0.0005824133326807411
B0005,33,97,24.0,1.8093079637028517,90.46539818514259,3386.0,4.199103467081427,3.3093715201547558,3.5597307651083123,0.21897224844365457,2.6749688422803803,4.199103467081427,-1.923330987770314,1.923358415235126,0.4135159697940358,23.53999092882516,36.04392363754878,31.465690433362017,37.861934640176806,23.53999092882516,12.503932708723621,14.321943711351647,-0.00026276785201614623,1.8120148684612114,6.469268383163047,6.878135315826039,14.660373176031854,24.735846911563595,167.13225042520955,484.4243897837809,864.5979179865224,1354.1544132566812,2085.3657866257126,3.7041528878409844,29.20077416825523,3.546190335191728,31.5553895408817,3.4504337113670385,34.029702725624226,3.8299281058451746,27.06217220648472,-0.0005858065983496538
B0005,34,101,24.0,1.80460990458052,90.23049522902599,3368.187,4.199998536865001,3.295594467656429,3.5575937553540915,0.22364252387843475,2.6159705726789904,4.199998536865001,-1.9284469980320087,1.9285088406920838,0.40194096557758924,23.566095747572557,36.224445388722245,31.40934895665031,37.90665575786083,23.566095747572557,12.658349641149687,14.340560010288275,-0.00026851361554705013,1.8073455778605048,6.448258261024923,6.892054906598037,14.727588534343937,25.09265812199066,167.2708679750047,483.3017647820571,859.8801237834599,1345.2422093901134,2065.477401138039,3.704101014405629,29.22331628823209,3.5456242667882045,31.460169586750315,3.4491509714045545,33.87192971657874,3.831058571842844,27.05106741404471,-0.0005920920985158202
B0005,35,105,24.0,1.7993770651972192,89.96885325986096,3368.266,4.19967522099872,3.317198245350349,3.5597237883937995,0.22067304968852833,2.658447162110498,4.19967522099872,-1.9231439161693824,1.9231516515854177,0.4145005123309109,23.978912001702884,36.4812957908369,31.902247475518077,38.34003238560517,23.9730227457941,12.502383789134019,14.36700963981107,-0.0002619974122139911,1.8021042210122726,6.434013039595092,6.8766679776901025,14.687156577097543,25.376462442235105,170.61023489959157,488.03703711449225,864.2794924508784,1350.0083032117202,2072.100907338113,3.7051979221463047,29.715946492488992,3.5464753054436,31.994893184401413,3.4499708248051997,34.46084109224988,3.8321793354630795,27.476347196463767,-0.0005903529741771429
B0005,36,109,24.0,1.7884432335370462,89.42216167685231,3358.719,4.1991847248803165,3.3478185065039905,3.559061771422033,0.2174117074890921,2.6979426084271156,4.1991847248803165,-1.9170149640438081,1.9170640150939449,0.42729035615010547,23.757591205264927,35.98576133404224,31.649024294808623,38.0745950590744,23.755161868961988,12.228170128777311,14.31943319011241,-0.0002534794421255026,1.7911817401222407,6.393192582022831,6.852461696046079,14.598788821373947,24.61300387563871,165.5874452653951,479.238672068115,851.5273663891535,1331.7829702331733,2048.345909743785,3.7027168803383317,29.42907700625104,3.544093742107979,31.745528515434383,3.446961925338444,34.18272719331026,3.829878988924207,27.234982880813554,-0.0005933845065541188
B0005,37,113,24.0,1.7829230484252723,89.14615242126361,3339.5,4.200012480335,3.3378219239048574,3.557015527748059,0.2202112122344345,2.6617272246516333,4.200012480335,-1.922048805055383,1.922067492364195,0.4161258984825695,23.51454265913581,36.10148288661278,31.48874626238971,38.07252758016199,23.51454265913581,12.586940227476969,14.55798492102618,-0.0002581795347896819,1.785652785727741,6.36913041109019,6.865958820160109,14.615739705656667,24.492932443826973,162.60327232638028,473.4006411213923,842.5486111177809,1319.6720841018403,2031.8725645024924,3.7018766168992916,29.25766171364254,3.543413544922352,31.552960596744857,3.4461289132280553,34.06662690735607,3.8283628325003836,27.038790894670914,-0.0005968106882722716
B0005,38,117,24.0,1.7730337158018288,88.65168579009143,3331.265,4.1992373656547874,3.3643724793797882,3.5562481933590964,0.21711532049783672,2.699288287625812,4.1992373656547874,-1.9162302821549877,1.9162697587781747,0.42893766203569794,23.282413018265935,35.859217796137116,31.329995610092634,37.80133585100446,23.27146353182613,12.576804777871182,14.529872319178331,-0.0002506149724729192,1.7757680509403477,6.332119975253013,6.8429356148222515,14.559590465682763,23.556859413798893,157.40884254422386,464.70667339238554,830.481644669823,1303.8239605545216,2005.996672892102,3.69941695397705,29.076235469846036,3.5416384442423996,31.4496592938429,3.4431072138473557,33.9742957146616,3.827263302384379,26.798392701668224,-0.0006032963985607068
